,Date,User,Tweet,Like,Reply,Retweet,Quote
1356,2022-01-12 04:40:21+00:00,junpyoalterhero,"Nagdelete ng post si @jonvicremulla   kung saan nanguna si Leni sa pa-poll niya. Hindi siya cguro pabor sa resulta and apparently he will not endorse VP Leni. Well, a Remulla is a Remulla... qqqqq",20,0,1,0
1357,2022-01-12 04:39:31+00:00,mariale42296389,"Oh well, nakita namin kung paanu magpatakbo ang yellow sadsad ang pilipinas buti nalang mukhang d chances of winning Is far @lenirobredo https://t.co/sQSyZDX9F7 https://t.co/ARdGbcfFyM qqqqq",0,0,0,0
1358,2022-01-12 04:39:20+00:00,JohnWaggerman,Itataya ko sayo ang bukas madam @lenirobredo 🥰😍 https://t.co/6xQLYbO0Wl qqqqq,1,0,0,0
1359,2022-01-12 04:38:06+00:00,Michael550265,"2 years na ang pandemic ngayon lang natapos ang loading ng data sa utak ni Leni.

And as usual si Leni panay motherhood statements.  Late na late na late na ang reaction. 

Gobyernong Tanga  under

#LeniForPresident2022 https://t.co/jRpwGN7qoM qqqqq",2,1,0,0
1360,2022-01-12 04:37:33+00:00,YhuanB,"VP @lenirobredo change the way how I will look at Philippine VPs. No cabinet post not a problem. Small budget? Not an issue and can still make great projects/initiatives. I hope the next VP will be like her if not can surpass her performance.
#LetLeniLead2022 qqqqq",5,0,1,0
1361,2022-01-12 04:36:46+00:00,ticn_nusloof,LENI IS THE REVOLUTION!!# https://t.co/pIvwwxIy4G qqqqq,1,1,0,0
1362,2022-01-12 04:36:29+00:00,sadafonline_,"I've finally decided, mom dad na jo lrka bhi dikhaya ma na shadi kr leni hai. qqqqq",37,9,1,0
1363,2022-01-12 04:35:38+00:00,LegisnianaL,#LeniForPresident2022 leni the best choice! qqqqq,5,0,0,0
1364,2022-01-12 04:35:37+00:00,NormaVelasquez4,katuwa! love you Leni! https://t.co/W00DAfohqb qqqqq,0,0,0,0
1365,2022-01-12 04:35:26+00:00,AtengSharlene,Yung kapitbahay namin sends free food packs to quarantined households in our brgy at mga kalapit na brgy. Extension ito ng Community Pantry work namin noon. She and her partner are Leni supporters. Need I say more? 😊 qqqqq,541,3,50,2
1366,2022-01-12 04:34:36+00:00,sultanvon,"I think they should just let Leni campaign without these kinds of black propaganda. If this is true, expose the gd proofs. https://t.co/UNgwmgHexQ qqqqq",0,0,0,0
1367,2022-01-12 04:33:35+00:00,ms_vishnu999,Bgm kuda avsaram leni mass cutout idhi 🔥 https://t.co/QJGy1v3g9u qqqqq,0,0,0,0
1368,2022-01-12 04:33:06+00:00,inquirerdotnet,"For Vice President Leni Robredo, the COVID-19 pandemic has uncovered “systemic ills” in the country’s healthcare system.

READ: https://t.co/4EopEeXMmO https://t.co/3f1mstUp3k qqqqq",385,9,59,16
1369,2022-01-12 04:32:57+00:00,TitaCluvSarahG,Yes VP @lenirobredo your 3 daughters are so blessed that you are their mother. Happy Birthday po kay @aikarobredo . God bless your family. https://t.co/jignJuEtYl qqqqq,9,0,0,0
1370,2022-01-12 04:32:26+00:00,IamMrsStinson,"Please take the necessary legal action, thanks!
@lawyersforleni @lenirobredo https://t.co/YJmVn4P7zg qqqqq",1,0,0,0
1371,2022-01-12 04:32:15+00:00,MMC101079,"San po Leni swab cab schedule today? Ty 

#Kakampinks 
#LeniKiko2022 qqqqq",1,1,0,0
1372,2022-01-12 04:31:43+00:00,floraca90875309,SOBRANG SIMPLE LANG NG MGA ANAK NI FUTURE PRESIDENT LENI  ROBREDO | HQ T... https://t.co/KACRS4UAcZ via @YouTube qqqqq,0,0,0,0
1373,2022-01-12 04:30:29+00:00,pinoylodi,"Kapag nanalo si VP Leni sasabihin dinaya si BBM  Una sa lahat, kaninong kandidato ba ang may makinarya ngayon? Hindi ba sa administrasyon? Kaya nga nawawala yung budget ng Philhealth e 🤭 Oops nadulas #LeniForPresident2022 qqqqq",5,0,0,0
1374,2022-01-12 04:30:00+00:00,Politiko_Bicol,"Vice President Leni Robredo’s panganay turned another year older and wiser, and she shared a special message for her on Facebook.
https://t.co/HBkBguzUjI
#BicolSnitch https://t.co/HiEBUn9yRx qqqqq",0,0,0,0
1375,2022-01-12 04:29:56+00:00,jisuneng,"Syete. Naluha ako ng beri lyt sa last few words ni VP Leni at the end of this interview. (starts at 1:00:34)

Yun yung message na ineexpect mo na manggagaling sa Presidente pero never mo narinig o nadama this whole pandemic.

https://t.co/tYpFxuSRjn qqqqq",2,0,0,0
1376,2022-01-12 04:29:05+00:00,Fil01999,"Yung mga pilit na elite, sila pa ang patay gutom. Iboboto si Leni kasi aangat raw ang buhay 😂 Wala na maghihirap kasi raw papakainin na lang sila ng gobyerno pag si Leni ang nanalo. Mga pilit na elite pero pg
#LeniForPresident2022 qqqqq",2,0,0,0
1377,2022-01-12 04:28:57+00:00,Sheenanigans5,"Sampalin ko mga nag sasabing fake news kween si Leni. 
#LeniForPresident2022 https://t.co/SjXZVnNmUC qqqqq",8,0,2,0
1378,2022-01-12 04:28:14+00:00,jntttgnd,"This video actually made me convert and support VP Leni. 'Yung ibang parts nito napanood ko sa TikTok, and when I found the whole video on YT, I saw how she's really into public service na talaga ever since kahit hindi pa siya pulitiko dati.

This is her story. You shud watch it. https://t.co/1cNmrmAfhD qqqqq",497,0,139,7
1379,2022-01-12 04:26:19+00:00,Sheenanigans5,"Sooo... Recall: After the news broke, nag trending yung comelec hacked at protect your vote blaming it to Leni Robredo's team. Nag mimind setting na sila na magkaka dayaan gaya ng dati. @manilabulletin should be held liable. https://t.co/dGY3nMuD7T qqqqq",6,0,1,0
1380,2022-01-12 04:26:14+00:00,ustinnq,KPOP STANS FOR LENI! &lt;33333 qqqqq,1,0,0,0
1381,2022-01-12 04:25:25+00:00,angebsalazar,Special mention ko na rin yung kaibigan ko na pari na nung inauguration ng bagong gawang simbahan nila ay may special message na pinakita sa LED screens from no less than VP Leni Robredo. qqqqq,1,1,0,0
1382,2022-01-12 04:25:05+00:00,Canexican,"Senator Perm Snowflake running to FOX's 
Leni Riefenstahl to say Dr. Fauci hurt his fe fe's https://t.co/JZ24DX76jv qqqqq",1,0,1,0
1383,2022-01-12 04:24:32+00:00,geloplata,ayo someone stole the leni kiko poster na nilagay ko sa building namin LMAO we’ll try to review cctv footage update soon! qqqqq,4,0,0,0
1384,2022-01-12 04:24:23+00:00,howiskj,wala pa kaming 2022 calendar hdjdjdjd stoko ng leni calendar para maloka sila dito sa bahay qqqqq,1,2,0,0
1385,2022-01-12 04:23:01+00:00,tinemagpayo,"Ang ganda!!!

Gobyernong tapat - a promise already grounded on Leni’s model of accountability (check COA reports); tapat is also a strong contrast sa sinungaling at magnanakaw 😉

Angat buhay lahat - a vision consistent with the laylayan narrative which is about being inclusive https://t.co/ehCCPQpIpv qqqqq",81,4,21,0
1386,2022-01-12 04:22:44+00:00,missredhotchili,#Kapinkbisig @teamlenirobredo @VPPilipinas @lenirobredo @kikopangilinan https://t.co/I9WAGTDGJr qqqqq,0,0,0,0
1387,2022-01-12 04:21:59+00:00,jani_1812,"balik ka sa school sa iba naman, demanda mo yong dati mong math teacher,leni. https://t.co/qXrPwoHSJh qqqqq",0,0,0,0
1388,2022-01-12 04:21:27+00:00,RandySyRmor,Leni Robredo https://t.co/i1ouq81RNO qqqqq,1,0,0,0
1389,2022-01-12 04:21:18+00:00,Michael550265,"#LeniForPresident2022

Ganito lang pala ang support kay Leni. A few images here. A few pictures there https://t.co/1PozjtrlVa qqqqq",2,0,1,0
1390,2022-01-12 04:20:41+00:00,xmowais,bahtar yehi hota he k foran treatment karwa leni chahiye.. nahi to dosray daant bhi kharab hona shoru hojate hen.. https://t.co/W60Jg7D25C qqqqq,1,0,0,0
1391,2022-01-12 04:19:56+00:00,ritzsie,"just had a convo w my parents and my dad, marunong talaga siya pumili ng dapat iboboto. i still remember dati na he dislike du30 and didn’t vote for him cos he thinks he’s a dictator and now he said his vote is for leni only, grabe my respect for him 📈📈📈 qqqqq",2,0,0,0
1392,2022-01-12 04:19:37+00:00,minpotism,Free Leni-Kiko tarps Alabang  Muntinlupa area. DM lang sa may gusto ❤ #LeniForPresident2022 #LetLeniLead2022 #volunteers #Kakampinks https://t.co/2rAFyQuqIC qqqqq,0,0,0,0
1393,2022-01-12 04:19:36+00:00,kanoy_ako,We can make it happen by Voting straight to put in place the Leni-Kiko party ticket in Malacanang &amp; the Senate. https://t.co/IxoplcYsVm https://t.co/ZW9gRVV258 qqqqq,0,0,0,0
1394,2022-01-12 04:18:22+00:00,dawende,"Ang campaign slogan parang kawit. Makwela, mabenta sa botante.

Pero pag panay “motherhood statement” ang kandidato, walang kwenta.

Iba ang “Gobyernong Tapat. Angat Buhay Lahat”. Malalim ang kapit dahil alam ni VP Leni paano magpatakbo ng matinong gobyerno na iuunlad ng lahat. qqqqq",1745,51,273,17
1395,2022-01-12 04:18:07+00:00,CityMouse14,"A pregnant Leni went to Manila to review for the bar. Her daughter caught Dengue so she had to keep coming home in a bus, not a private jet. Every trip took 8-10 hours. It can even go beyond if there are accidents that cause traffic. She failed on the first take. https://t.co/hCIVbQJlrt qqqqq",0,0,0,0
1396,2022-01-12 04:17:40+00:00,marcelo_pelayo,"I really don't care whoever the President will be. I was harnessed by a family who supports and respects their leaders no matter what. If Leni or anyone wins, I will still support the administration just like how I did when Duterte won in 2016 even if MDS was our bet back then. https://t.co/U7VzrL6BZW qqqqq",6,1,2,1
1397,2022-01-12 04:17:10+00:00,musikerong,"Ang version ng ""nationalism"" ng mga KAKAMPINK at wokes ay siraan ang sariling bansa basta makakapagpabango kay Leni Robredo. qqqqq",134,3,34,2
1398,2022-01-12 04:16:19+00:00,pengwyyyyyyn,"Hey, i kinda convinced some of my family members to go for Leni but here is there problem, They’ve traumatized by the LP and mao jud ni ilang ingon nako qqqqq",1,1,0,0
1399,2022-01-12 04:16:05+00:00,pinklawanbobo,HAHAHAHAHA nahiya pa ilagay sa mukha ni Pacman at Isko si Trillanes at De Lima 😂😂😂 si Leni lang yellow para di halata https://t.co/WJDEivcO3E qqqqq,4,1,2,0
1400,2022-01-12 04:15:54+00:00,jrvbermillo,omg tama ito! Wala bang karat for Leni https://t.co/jyWa0GeYo0 qqqqq,4,2,0,0
1401,2022-01-12 04:15:51+00:00,DAicnelav,"...basta leni,tiwala lang yan! lalabas din ang 14 million votes mo noong 2016! - smartmatic 🤣 qqqqq",0,0,0,0
1402,2022-01-12 04:15:10+00:00,_tatzz_,Fact you leni😫 https://t.co/v2oXdEHnpH qqqqq,5,1,0,1
1403,2022-01-12 04:15:00+00:00,gmanews,"Vice President @lenirobredo eyes investing on seafarers if elected president in #Eleksyon2022

https://t.co/mtHma1Vtl5 qqqqq",59,6,5,1
1404,2022-01-12 04:13:33+00:00,4sis4leni,"mej annoying lang na lagi nag-iinterrupt yung host hahaha pero at least VP Leni was given this platform 💗

#LabanLeni2022
#AngatBuhayLahat https://t.co/hknBEisdyC qqqqq",1,0,0,0
1405,2022-01-12 04:12:51+00:00,jaguar726,"Hijacking of the original FB page ABL. Anyone But Leni page. Dikawan moves talaga. Pathetic. 
https://t.co/t4coYeTiUu https://t.co/Y6n9uBwXzN qqqqq",2,0,0,0
1406,2022-01-12 04:10:26+00:00,moy0825,"Just ended a chat with a friend from overseas and we're talking about the Covid situation... then we talked about 2022, she's supporting Leni-Kiko in her own Ilocana way. Amen. Way to go! qqqqq",9,0,0,0
1407,2022-01-12 04:08:29+00:00,eydipi28,"Kay Leni Robredo, Lahat Tayo Aangat! #LeniRobredo2022 #LeniKiko2022  #KakampinkWednesdays https://t.co/5XxG2o1DuR qqqqq",9,0,1,0
1408,2022-01-12 04:07:41+00:00,sophieeeanos,One of my favorite speaking engagement of VP @lenirobredo 💖 dito talaga ako nakapag decide na siya ang Presidente ko. #LetLeniLead2022 💖 https://t.co/JNLkJqzpuy qqqqq,1,0,0,0
1409,2022-01-12 04:06:44+00:00,sonnybautista2,Check out this story from https://t.co/qjB4tfbe4h FAKE VP THE LENI LUGAW👺 https://t.co/KXOzK5JWkY qqqqq,0,0,0,0
1410,2022-01-12 04:06:31+00:00,DonorGen,"Si bbm walang nagawa para mamayan ng bansa. At yung lugar nila na napakatagal na pamilya nila ang namumuno wala din sila nagawa para mapa-unlad ito. 
Samantalang si LENI LUGAW daming nagawa para sa mamayan ng bansa!
Diko yan opinion facts po yan!
#LetLeniLead2022 qqqqq",7,0,0,0
1411,2022-01-12 04:05:43+00:00,n4n4daim3,"This reminds of of maDumb @lenirobredo 's ""yung mga nagpepeddle ng fake news talaganf fke news peddler yon"" logic 😅 
Ohmygahd! I hate drags!
#NoToLeniKiko2022 https://t.co/OO4f1QwH0c qqqqq",1,0,0,0
1412,2022-01-12 04:05:38+00:00,anthonygaupo,"What’s exciting about voting for VP Leni, ang ganda ng plataporma nya. Measurable lahat. Hindi yung too good to be true. Concrete ang plano at very inclusive. Sana ito rin yung makita ng ibang undecided pa 🙏🏻 https://t.co/0aP84tsRTr qqqqq",2,0,0,0
1413,2022-01-12 04:05:29+00:00,_erghf,"We need a strong leader mapa Babae man o Lalake It doesn't matter, but it's def not Leni. Kong tumakbo ngalang ulet si Grace Poe, I'll go for her..Kong pinpoint out nila na kaya ni Leni, mag iimpaki na ko papuntang mars. Kasi she can't handle it. Period. https://t.co/7gplps45mJ qqqqq",1,1,0,0
1414,2022-01-12 04:05:08+00:00,TheEvilFreak29,"""Madali lang kasing sabihin na, 'Hindi, I will be my own person.' But let my record speak for itself,"" - VP Leni 

oo nga naman mga dds/apologist wag kasi kayong TANGA!
#KikoForVicePresident2022
#LeniForPresident2022 
#KakampinkWednesdays https://t.co/zDJRsmd6iH qqqqq",53,1,10,1
1415,2022-01-12 04:04:38+00:00,Vote4LeniKiko,Bakit si Leni and Kiko? #LeniKiko2022 https://t.co/YILb0OdyMM qqqqq,1,0,0,0
1416,2022-01-12 04:03:46+00:00,AnjMilan,"Ok lang yan Lalo naman pinapagpala ni Lord ang ating VP Leni kinikilala sya ng madaming Private Sectors at Komersyo na sa kanya lang nagtitiwala dahil nakikita talaga nila yung mabubuti nyang ginagawa sa taumbayan

#LeniForPresident2022 https://t.co/CIR81hoJdf qqqqq",4,0,0,1
1417,2022-01-12 04:02:40+00:00,tsekph,"Fact check by: @PhilstarNews: FALSE 
VP Leni Robredo shut down disinformation circulating on social media that her office’s free teleconsultation service, Bayanihan E-Konsulta, is gathering voter’s information.
https://t.co/WO8c7ujLk9
#FactCheck #TsekPH qqqqq",1,0,1,0
1418,2022-01-12 04:02:07+00:00,probinsiyano0,Anu ba yan bakit may pay delete ng pa survey. Pwerket nangunguna si VP Leni. Alam na this 😁😁😁 qqqqq,1,0,0,0
1419,2022-01-12 04:01:35+00:00,ThePaladin33,This is so soo true! Carpio is supporting Leni so what do we expect. https://t.co/dg28TbdosY qqqqq,5,1,0,0
1420,2022-01-12 04:00:19+00:00,carlxlouis,Sisiraan si Leni pero sila naman pala talaga gumagawa 🤮 https://t.co/JBEG1DQsgW qqqqq,1,0,1,0
1421,2022-01-12 04:00:10+00:00,Michael550265,"#LeniForPresident2022 DAW

Messenger ni Abnoy todo kampanya para kay Leni. Dahil walang trabaho walang kita itong Quezon na ito

Sa Gobyernong Tanga.  Bagsak Lahat https://t.co/VJltMK61hh qqqqq",1,0,0,0
1422,2022-01-12 04:00:09+00:00,siandreime,"asking for any assistance Madam @lenirobredo 

im here in Mall of Asia Isolation Facility since yesterday Jan.11, 2022

#imCovidPositive #LeniForPresident2022 
#LeniRobredo qqqqq",1,0,0,0
1423,2022-01-12 03:58:10+00:00,owiciabwufuw,yung maiingay lang talaga leni supporters sa twitter pero walang kuda sa facebook hahahha qqqqq,0,0,0,0
1424,2022-01-12 03:57:09+00:00,rb_the_one,"Magaan sa pakiramdam... Panatag ang kalooban... Makitang isang Leni ang mamumuno sa bayan...
#kakampinkwednesday https://t.co/9cuWc3j0xU qqqqq",3,0,1,0
1425,2022-01-12 03:56:19+00:00,63TheRenegade,"You are a pastor and a shepherd. You are not a POLITICIAN so do not meddle into politics or better yet RENOUNCE your priesthood altogether. Do an Among Ed Panlilio maybe round up enough kakampinks to vote you Governor of one of vp leni’s 1,707 islands. https://t.co/maJ7gpdf54 qqqqq",0,0,0,0
1426,2022-01-12 03:55:52+00:00,SugarApple_Bob9,"I cannot imagine the 6 years of the Philippines under Leni's leadership. 
Given na may mabuting puso as what mostly say, pero listening to her several interviews wala siyang sapat na karanasan at kaalaman to be the next President of this country. 
#letlenileave https://t.co/9RASrqKfz6 qqqqq",0,0,0,1
1427,2022-01-12 03:55:48+00:00,SMManila,"Kahit outnumbered ni Leni, sadly, marami pa ring Duts at LBM supporters. Kaibigan ko nga DevStud major, nacall out ko. Sayang patuition sa kanya ng taumbayan. Hanggang ngayon, di pa nga sya tapos. Math 11 lang tinatakasan pa. Di nya rin deserve ang magkadiploma, sorry to say https://t.co/zId9W6p65S qqqqq",0,0,0,0
1428,2022-01-12 03:54:55+00:00,tesis_onse,All the more reason na huwag iboto ang Leni-Kiko tandem. Nakapakat na sa kanila ang mga terorista. https://t.co/MP3eRg9yog qqqqq,106,10,33,8
1429,2022-01-12 03:53:26+00:00,beatriznicolex,"Happy Wednesday! Will be starting a thread of videos/posts/articles/podcasts i’ve seen the past months which strengthened the reasons why I’m voting for Leni. Updating this thread until May 9, 2022 🌸🎀🤍

Gobyernong Tapat, Angat Buhay Lahat 
#LeniKiko2022 https://t.co/jimVqdHFV7 qqqqq",5,1,1,0
1430,2022-01-12 03:53:02+00:00,juliethegreat01,"Honestly, whatever tagline we put there, Leni HAS PROVEN SHE GETS THINGS DONE.

So let's just keep sharing the truth. 💗💗💗

#LeniRobredo2022 
#LeniKiko2022 
#GobyernongTapatAngatBuhayLahat https://t.co/pGcsfIlMjC qqqqq",5,0,0,0
1431,2022-01-12 03:52:33+00:00,iorbitnews,"Leni-Kiko, Lazatin Team Most Preferred 2022 Picks in Angeles City Survey - https://t.co/zQZeSXr5YK https://t.co/1wm7uYKREG qqqqq",1,0,1,0
1432,2022-01-12 03:51:46+00:00,Michael550265,"Asan si Leni? 

#LeniForPresident2022 DAW https://t.co/bidoIFVWJB qqqqq",1,2,0,0
1433,2022-01-12 03:51:26+00:00,TheRealEkis,"Mga #kakampinks....i need your help.
Sino po meron high resolution ng picture ni Leni-Kiko. I need it for a 13 ft width x 6 ft height wall. Papagawa po kasi ako ng tarp para sa corner bakod namin qqqqq",344,14,84,1
1434,2022-01-12 03:46:58+00:00,AnjMilan,"kasi nga sa HINDI KURAKOT lang nagtitiwala dapat ang lahat
Salamat halos lahat ng artista for VP Leni at tumutulong sila sa donations

#LeniForPresident2022
#GobyernongTapat https://t.co/BCnDn1WbX9 qqqqq",5,0,1,1
1435,2022-01-12 03:46:37+00:00,angelsareangela,"damo lang daw natabang si leni kay VP sya kag makita sa media iyang mga nahimo 😩🤸‍♀️ i mean kung gusto gid sainyong bbm mutabang, himuon na niya bisag wala sya sa higher position kag nganong di man nila ipagawas sa media iyang mga nahimo kung desperado kaayo sila madaog augH cmon. qqqqq",0,1,0,0
1436,2022-01-12 03:45:55+00:00,ririwoohoo,LMAOOOO DID I JUST SEE  LENI POINT THE THUMBS DOWN SIGN TO B*M WHEN HE DENIED HE ISNT ENGAGED IN CORRUPT PRACTICES 💀💀 qqqqq,0,0,0,1
1437,2022-01-12 03:45:45+00:00,pinoynamalaya,"Kapag Gobyernong Tapat,Leni Robredo kaagad naiisip ko. Walang bahid korapsyon. Hindi mananakaw ang pondo ng bayan.
#LeniForPresident2022 
#LeniKiko qqqqq",6,0,1,0
1438,2022-01-12 03:44:52+00:00,ChaiRuePlao101,#LeniForPresident2022 mas bagay maging DSWD Secretary si Leni promise. qqqqq,1,0,0,0
1439,2022-01-12 03:44:48+00:00,ronaangelicag,Tawang tawa ako dun sa pag kay Leni walang maiiwan sa laylayan lahat mag kakajowa hahahaha @lenirobredo qqqqq,0,0,0,0
1440,2022-01-12 03:44:39+00:00,anthonygaupo,Ang ewan ng PR team ni VP Leni. Sana mas ipatrend yung #AngatBuhayLahat. Mas catchy yun at hindi centered sa kanya kundi sa tao. Ang ganda ng tagline pero di pinapaingay.  #LeniForPresident2022 qqqqq,4,0,0,0
1441,2022-01-12 03:44:12+00:00,dtapec63,"Leni Robredo is the very epitome of a public servant - honest, hardworking, competent, compassionate, inclusive. She is the leader the country needs, the leader we deserve!

#LeniKiko2022
#LeniRobredo2022
#TROPA2022 https://t.co/BuUzalJgje qqqqq",267,4,85,7
1442,2022-01-12 03:43:43+00:00,maam_md,"Disclaimer:
Just because I read an author's book/s, and tweet about it, doesn't mean I agree with the said author's views, opinions, and political leanings. 
This includes all authors, dead or alive.

That said, since today is PinkWednesday...
My President is VP Leni.
💗💕💗 qqqqq",0,1,0,0
1443,2022-01-12 03:43:29+00:00,FerdinandConce3,"Robredo wants experts, good managers in her Cabinet if she wins presidency | Inquirer News https://t.co/SpLrr8yscG

This obviously biased Yellow/Pinklawan PDI is still espousing the Leni propaganda or conditioning that she can still win. (maybe by more massive cheating than 2016) qqqqq",1,0,0,0
1444,2022-01-12 03:42:19+00:00,DanielleAmante,"tv news be talking about philhealth offering new coverages for covid testing, teleconsulting, and other stuff but shows ovp leni's initiatives in the background lol qqqqq",0,0,0,0
1445,2022-01-12 03:42:08+00:00,67amiable,Leni robredo magnanakaw na bobo pa! qqqqq,1,0,1,0
1446,2022-01-12 03:41:30+00:00,PapiPards______,"Tubong LENI mga mandurugas ah 

🤣🤣🤣🤣 https://t.co/C0iVRX45Hz qqqqq",0,0,0,0
1447,2022-01-12 03:40:04+00:00,MlaStandard,"Presidential aspirant Vice President Leni Robredo held an online meeting with stakeholders in the tourism sector where she underscored tourism as an industry essential to the country’s economic recovery.

Read it here: https://t.co/7xWPLEjdA1 https://t.co/qegJvTGujn qqqqq",1,0,1,0
1448,2022-01-12 03:38:39+00:00,jcpunongbayan,Jusko wala namang sinabi si LBM kumpara kay @lenirobredo. #HusayAtTibay #LetLeniLead #GobyernongTapatAngatBuhayLahat https://t.co/Bn6NbJqZTI qqqqq,207,2,46,4
1449,2022-01-12 03:37:28+00:00,robustgrowths,Kanina bumili ako ng ulam fineedaN ko si nanay na nagtitinda Kung iboboto nya si BbM.abay nagalit si nanay dahil ayaw nya daw sa magnanakaw. Abay Sabi ng mga bumibili rin leny sila. Ipakalat natin na mabuti at tapat si Leni. qqqqq,907,10,133,3
1450,2022-01-12 03:37:15+00:00,News5PH,"Sa programang #Agenda ng ONE News, sinabi ni presidential aspirant Vice Pres. Leni Robredo na dapat i-assess ng gobyerno kung saan napupunta ang perang inutang ng bansa para masigurong walang korupsyon. https://t.co/uVgHp5Ypp5 qqqqq",108,13,24,7
1451,2022-01-12 03:37:08+00:00,RyanRZambrano,"Oh Yes, #LeniForPresident2022 of TODA (Tricycle Owners and Drivers Association) Lezzgow, mama Leni. You started in second place, now you are in the thirds place. Next survey, 4th ka na. Yehey! qqqqq",11,1,3,1
1452,2022-01-12 03:36:37+00:00,eloisajanh,Let Leni Lead https://t.co/KZlHC3lAcN qqqqq,1,0,0,0
1453,2022-01-12 03:36:12+00:00,sirnicolay,It's mind-conditioning from the trolls if ever Leni wins--and to distract us from the Diktajr interview embarrassment. https://t.co/6ULJsmzCAM qqqqq,9,0,1,0
1454,2022-01-12 03:35:39+00:00,gieavibar,"My everyday motivation, mag tatrabaho ako ng maayos, matino, matapat at hindi mag nanakaw sa boss ko! kaya yon din ang katangian hinahanap ko sa leader na iboboto ko. kay @lenirobredo at @kikopangilinan tiwala ako.💗💗💗💪💪💪 qqqqq",74,2,5,0
1455,2022-01-12 03:35:21+00:00,RyanRZambrano,"LENI will lose 2022. IT IS CERTAIN. SA isip ng mga tao, NANDAYA SYA nung 2016, at pag natalo pa sa 2022 - that only cements people's sentiments that she cheated. Pag ngyari yan, she LOST TWICE. 2016 AND 2022. #BBMSaBalota #BBMIsMyPresident2022 qqqqq",10,0,3,1
1456,2022-01-12 03:34:30+00:00,Win_N_Bright,"I'm happy na mga bahay dito samin may nakasabit na Leni tarpaulin 😍 and our marketplace last december may mga nakasabit na pink parol! 
#kakampinkwednesday qqqqq",0,0,0,0
1457,2022-01-12 03:34:00+00:00,CrushMajor,"""Mas radikal ang magmahal.
Thank you kakampink Abbygale Mitzi Traya for helping me reach out to my relatives in CarCar, Cebu and sharing some more with their neighbors affected by typhoon Odette."" - A. Ycaza

GOBYERNONG TAPAT
ANGAT BUHAY LAHAT.
VP Leni Robredo. President. https://t.co/LF3ItrcHyF qqqqq",43,0,11,0
1458,2022-01-12 03:33:44+00:00,minhyhun,from the ovp. 🥺 thank you madam vp! mabuhay po kayo at ang mga volunteers ninyo. @lenirobredo 💖🎀 https://t.co/e9P9Xn84y1 qqqqq,11,0,0,0
1459,2022-01-12 03:33:40+00:00,nates1027,Yan si VP Leni https://t.co/b8Ie8v57kx qqqqq,0,0,0,0
1460,2022-01-12 03:33:00+00:00,PopstersEmnsta,Ang Tanging Pag Asa nalang ni Leni Robredo at ng LP manalo ay Mandaya sa Darating na Eleksyon! Na hack ang System ng Comelec gagawin nila ulit ang nangyari noong 2016! Sana maaksyonan at maagapan pa to. qqqqq,0,0,0,0
1461,2022-01-12 03:32:23+00:00,poseijon_,"Funny parin how insulto nila kay leni lugaw lang, tas kay marcos naman magnanakaw, anak ng diktador, walang nagawa and so on. 

Close fight qqqqq",11,0,0,0
1462,2022-01-12 03:31:25+00:00,bearxchick,Happy wedding kak leni! 😙💙 https://t.co/0S9le2oEKF qqqqq,2,1,1,0
1463,2022-01-12 03:31:21+00:00,phvote,Presidential bet and VP Leni Robredo debunks posts falsely claiming her Bayanihan E-Konsulta service asks patients for their voting precinct number. #PHVote #WeDecide https://t.co/3IRwEysSV2 qqqqq,0,0,0,0
1464,2022-01-12 03:30:48+00:00,AnjMilan,"Report this FB Pages na patuloy na sinisira si VP Leni lahat ng 57k followers nito na brainwashed na dahil sa misinformation
Mas madami report mas madali buburahin yan ng facebook. 

#LeniForPresident2022 https://t.co/hg9SbE9pUH qqqqq",1,0,0,0
1465,2022-01-12 03:29:28+00:00,MyKey_10_07,Who are you voting for Leni's VICE PREDIDENT for 2022? 💗🤔 qqqqq,77,8,38,1
1466,2022-01-12 03:26:58+00:00,inquirerdotnet,"For Vice President Leni Robredo, the COVID-19 pandemic has uncovered “systemic ills” in the country’s healthcare system. | @DFernandezINQ https://t.co/mhcBVU6Xg6 qqqqq",26,0,4,1
1467,2022-01-12 03:26:58+00:00,rapplerdotcom,Presidential bet and VP Leni Robredo debunks posts falsely claiming her Bayanihan E-Konsulta service asks patients for their voting precinct number. #PHVote #WeDecide https://t.co/AsoyFhpQjj qqqqq,23,0,2,1
1468,2022-01-12 03:25:23+00:00,inquirerdotnet,"Should she win as president, Vice President Leni Robredo said that her Cabinet members must be experts in their fields, respected, and great managers.

Read more: https://t.co/Q4bVXPS0dK https://t.co/A4SAXEPfEY qqqqq",19523,237,3096,874
1469,2022-01-12 03:24:55+00:00,nawawalost,"Nakakatawa na ginagawan pa rin ng issue yung pagtake ni Leni ng bar.

She has a diploma and she is a lawyer - both with hard evidences.

Unlike dun kay dubidapdap na sa Recto University grumaduate. qqqqq",473,5,69,2
1470,2022-01-12 03:24:39+00:00,Vharn2,"#Gobyernong Tapat
Dapat si Leni qqqqq",4,0,0,0
1471,2022-01-12 03:24:33+00:00,AnjMilan,"Yung trabaho at obligasyon sana ng iba
Si Vp Leni na gumagawa kc wala sila silbi
Panay pa batikos kahit andai daming nakikinabang ng libre
#LeniForPresident2022 qqqqq",2,0,1,0
